Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Allow customer reviews?,Categories,Regular price,Sale price,Images
simple,S10-46,MuscleTech Nutrition Hydroxycut Hardcore Elite 100Caps WEIGHT LOSS SUPPLEMENT,1,1,visible,This is product description,"<ul>
<li>Warning- contains a potent dose of stimulants. Do not exceed the recommended dosage and refer to the warning statement below. If you are new to Hydroxycut Hardcore Elite, follow the dosing chart below.</li>
<li>Extreme Energy - Potent thermogenic driver (caffeine anhydrous)_ also jacks up energy levels for a boost in intensity - even after just one dose.</li>
<li>Enhanced Focus - Supports increased focus with its key thermogenic driver.</li>
<li>Powerful Weight Loss - Designed with a key weight loss ingredient, which has been shown to be effective in two scientific studies. Subjects taking the key ingredient (green coffee extract) lost 10.95 lbs. in 60 days with a low-calorie diet and 3.7 lbs. in an 8-week study with a calorie-reduced diet and moderate exercise. Most thermogenic formulas don't have any scientific studies backing their key weight loss ingredients, let alone two.</li>
<li>One serving of this product contains up to as much caffeine as 3 cups of coffee. Caffeine-sensitive individuals may experience symptoms including (but not limited to) restlessness, nervousness, tremors, anxiety, increased heart rate or difficulty sleeping. Do not combine with other sources of caffeine or stimulants, Hydroxycut Hardcore Elite is one formula alternative within in the Hydroxycut family. Hydroxycut formulas contain varying amounts of stimulant ingredients.</li>
</ul>
<h5>Safety Warning:</h5>
<p>Not intended for use by persons under 18. Do not use if pregnant or nursing. Discontinue use and consult a medical doctor if you experience unusual symptoms. Discontinue use two weeks prior to surgery. Consult a medical doctor before use if you have been treated for, or diagnosed with or havea family history of any medical condition, or if you are using any prescription or over-the-counter drug(s), including blood thinners. This product should not be consumed by persons with cardiovascular ...</p>
<h5>Indications:</h5>
<p>To assess your tolerance, for the first day, take 1 capsule once daily. On days 2 and 3, take 2 capsules once daily. On day 4 and beyond, take 2 capsules twice daily, 30 to 60 minutes before your two largest meals (e.g., breakfast and lunch).</p>
<h5>Ingredients:</h5>
<p>Robusta Coffee Blend [consisting of Robusta coffee bean extract 400mg (as C.canephora robusta) Standardized for 45% chlorogenic acids and Robusta coffee bean extract (as C. canephora robusta)], Caffeine anhydrous, Coleus extract (as Coleus forskholil) (root) Standardized for 10% forskolin, Skullcap extract (as Scutellaria baicalensis) (root) Standardized for Baicalin, Yohimbe extract (as Pausinystalia yohimbe) (bark) Standardized for 6% yohimbine, Ophiopogon extract (as Ophiopogon japonicus) (root) Supplying polysaccharides, Guayusa (as Ilex guayusa) (leaf), Gelatin Capsule (Gelatin, Titanium Dioxide, FD&amp;C Red No. 40, FD&amp;C Blue No. 1), Microcrystalline Cellulose, Magnesium Stearate, Silicon Dioxide</p>
<h5>Directions:</h5>
<p>Follow usage directions on label.</p>",,,taxable,,1,100,1,Weight Loss,6944.000000000001,6200,"https://www.reddoko.com/uploads/18803/1531328842.Hydroxycut-Hardcore-Elite_1.jpg,https://www.reddoko.com/uploads/18802/1531328842.Hydroxycut-Hardcore-Elite_2.jpg,https://www.reddoko.com/uploads/18801/1531328842.Hydroxycut-Hardcore-Elite_3.jpg"
simple,S20-120,Pink Pet Belt Bell,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.2be441c6cr3yLQ"">Color : Pink</li>
<li class="""">Material : Metal</li>
<li class="""">Size : 1/1""</li>
</ul>
</div>
<div class=""html-content detail-content"">This cute bell allow you to add on collar easily. Perfect accessory that will keep your pet stylish and charming with melodious sound.</div>",,,taxable,,1,100,1,Pet Grooming,168.00000000000003,150,https://www.reddoko.com/uploads/29111/1544774976.12.jpg
simple,S20-121,"Green 3 In 1 Portion Control Scoop Cup- 4/4""",1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"" data-spm-anchor-id=""a2a0e.pdp.product_detail.i1.478e38b7izWI8S"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.478e38b7izWI8S"">Food scoop</li>
<li class="""">Measuring cup</li>
<li class="""">Sturdy bag clip</li>
<li class="""">Size : 5/5 ""</li>
</ul>
</div>
<div class=""html-content detail-content"" data-spm-anchor-id=""a2a0e.pdp.product_detail.i2.478e38b7izWI8S"">This is 3 In 1: a food scoop, a collapsible measuring cup, and a bag clip. To use, simply pop open the scoop portion and collapse for easy storage. Clips neatly onto your dog or cat food bag, sealing it for next use. Ideal for portion control: the pre- measured volume helps avoid over feeding. Simple care: dishwasher safe.</div>",,,taxable,,1,100,1,Pet Grooming,280.0,250,https://www.reddoko.com/uploads/29112/1544775319.13.jpg
simple,S33-1195,Q18 Smartwatch Bluetooth Sweatproof Phone With Camera TF/SIM Card Slot,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.78845e5ec4EVed"">
<ul class="""">
<li class="""">Phone function: Make phone call directly from the smart watch,including answering and dial-up.SIM slot,Single SIM card (micro SIM card) can be as a phone,support make calls by Bluetooth or smart watch;GSM/GPRS 850/900/1800/1900(2G); Call,hand free,call record,phone book;Bluetooth phone call;</li>
<li class="""">Sync function: Whatsapp,Twitter,Facebook,Browser(need put a 2G/2.5G network SIM card); time,schedule,read text message;Sport health: Pedometer,sleep monitoring,sedentary remind;</li>
<li class="""">Other functions: Image viewer, Sound recorder (need put a SD card ), Audio player, Remote capture, Alarm clock, Calendar,Camera (0.3M),Two way Anti-lost;</li>
<li class="""">Two working mode:One is company mode(Bluetooth), It enable to make call or receive call or send or get message etc via Bluetooth. The other one is Network mode(Sim Card inserted). It enable to make call and send or get message via the SIM card you inserted which means at this time this watch works as a real cellphone.</li>
<li class="""">Compatibility:Samsung,Google Pixel/Pixel XL,HTC, Sony, LG, HUAWEI, ZTE, OPPO, XIAOMI(Attention for iphone X,iphone 8, iphone 7, iPhone 6, iPhone 6 plus, iPhone 5, iPhone 5s , iPhone 4, iPhone 4s, this APP can' t be installed by iOS, it only supports partial functions). Language:English French Spanish German Polish Portuguese Italy Czech Turkey Arabia Russian Persian Greek</li>
</ul>
</div>
<div class=""html-content detail-content"">Main Function&nbsp;
<ul>
<li>Phone function: GSM/GPRS 850/900/1800/1900(2G); Call,hand free,call record,phone book;Bluetooth phone call&nbsp;</li>
<li>Image viewer, Sound recorder, Audio player(need put and SD card )</li>
<li>SMS: Local SMS; Phone SMS Bluethooth synchronization&nbsp;</li>
<li>Phone calls reminding: Ring and shake&nbsp;</li>
<li>Clock display: 3 sets of display clock, Free switch&nbsp;</li>
<li>Two-way anti lost: Anti lost remind; Two way search&nbsp;</li>
<li>Pedometer: Step motion meter,Calories calculation,Sports mileage records&nbsp;</li>
<li>Sedentary remind: Sedentary remind; Sleep monitoring&nbsp;</li>
<li>Photograph: Watch photos,Storage to the watch; Remote photos,Storage to the phone&nbsp;</li>
<li>Alarm clock: Yes&nbsp;</li>
<li>Compass: Yes&nbsp;</li>
<li>Calendar</li>
<li>schedule sync&nbsp;</li>
<li>Stopwatch&nbsp;</li>
<li>Whatsapp,Twitter,Facebook (need put a SIM card)</li>
<li>Bluetooth push: News client information,System Settings information; Schedule, Synchronous remind Time synchronization</li>
</ul>
<br>Package Included&nbsp;
<ul>
<li>1 x Smart watch phone</li>
<li>1 x USB cable&nbsp;</li>
<li>1 x User manual</li>
<li>The package does not contain SIM card and SD card</li>
</ul>
</div>",,,taxable,,1,100,1,Wearable & Smart Watches,2798.88,2499,"https://www.reddoko.com/uploads/37296/1561634373.1.jpg,https://www.reddoko.com/uploads/37297/1561634373.2.jpg,https://www.reddoko.com/uploads/37298/1561634373.3.jpg,https://www.reddoko.com/uploads/37299/1561634373.4.jpg,https://www.reddoko.com/uploads/37300/1561634373.7.jpg,https://www.reddoko.com/uploads/37301/1561634373.8.jpg,https://www.reddoko.com/uploads/37302/1561634373.9.jpg,https://www.reddoko.com/uploads/37303/1561634373.10.jpg"
simple,S33-1280,Smart band Z40 PLUS Color display Fitness Bracelet Heart rate tracker Blood Pressure Monitor Wristband,1,1,visible,This is product description,"<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.79b56f18HfqCXj"">Good Quality</li>
</ul>",,,taxable,,1,100,1,Wearable & Smart Watches,5598.88,4999,"https://www.reddoko.com/uploads/37783/1561742373.7777.jpg,https://www.reddoko.com/uploads/37782/1561742373.888.jpg,https://www.reddoko.com/uploads/37781/1561742373.101.jpg,https://www.reddoko.com/uploads/37780/1561742373.75.jpg,https://www.reddoko.com/uploads/37779/1561742373.66.jpg,https://www.reddoko.com/uploads/37784/1561742373.8888.jpg"
simple,S33-1283,DT28 Smart Watch Digital Sports Business Blood Pressure ECG Monitor Fitness Tracker Pedometer,1,1,visible,This is product description,"<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.39dc20ccms1ZFE"">ModelDT28SportSmartWatch</li>
<li class="""">CompatiblesystemIOS/Android</li>
<li class="""">FunctionHeartrate,ECGmeasurement,bloodpressure,bloodoxygen,</li>
<li class="""">Multiplesportsmodes:walking,running,cycling,swimming,hiking,</li>
<li class="""">basketball,badminton,tabletennis,football.</li>
<li class="""">Altitude,Airpressure,UV,Weather(pushthroughthenetwork)</li>
<li class="""">Step,Stopwatch,Remotephotograph,Musiccontrol,Alarmclock,</li>
<li class="""">Findmobilephone,Raisetowake</li>
<li class="""">Sleepmonitoring,sedentaryreminder,drinkingreminder,information</li>
<li class="""">viewing,etc.(availableafterBluetoothconnected)</li>
<li class="""">ApplanguageRussian,Turkish,Hebrew,German,Italian,Japanese,French,Polish,</li>
<li class="""">Thai,SimplifiedChinese,TraditionalChinese,English,Portuguese,Spanish,Arabic</li>
<li class="""">Devicesupported</li>
<li class="""">languageGerman,Russian,French,Japanese,Spanish,Italian,English,</li>
<li class="""">Portuguese,Arabic,Thai,Chinese</li>
<li class="""">Availablelanguageof</li>
<li class="""">usermanual</li>
<li class="""">(NeutralORDTNO.</li>
<li class="""">IAvailable)Neutral:Chinese,English</li>
<li class="""">DTNO.I:Russian,German,Italian,Japanese,French,Chinese,English,Spanish</li>
<li class="""">Screensize1.54</li>
<li class="""">ScreenResolution240*240</li>
<li class="""">ScreenmaterialTemperedglass</li>
<li class="""">Productadjustable</li>
<li class="""">minimuminnerdiameter220mm</li>
<li class="""">WristbandmaterialSilicone,steelstrip</li>
<li class="""">BatteryTypeLithiumBattery</li>
<li class="""">BatteryModel402530P</li>
<li class="""">Batteryvoltage3.7V</li>
<li class="""">ChargingmethodMagneticcharge</li>
<li class="""">ChargingtimeAround2h</li>
</ul>",,,taxable,,1,100,1,Wearable & Smart Watches,5598.88,4999,"https://www.reddoko.com/uploads/37794/1561743301.1.jpg,https://www.reddoko.com/uploads/37795/1561743301.2.jpg,https://www.reddoko.com/uploads/37796/1561743301.3.jpg,https://www.reddoko.com/uploads/37797/1561743301.4.jpg"
simple,S33-1228,I9s TWS Wireless Bluetooth Earbuds Headphone Headset for iPhone & Android,1,1,visible,This is product description,"<p><span>1. Listen to the correct song, support songs and then call,</span></p>
<p><span>2. For iPhone display power, you can always watch the earphone power mode, do not worry about the earphone no electricity to make your worry.</span></p>
<p><span>3. One to two connections, two mobile phones can be connected.</span></p>
<p><span>4. Bluetooth Headset Each time the phone is connected to the phone after the shutdown, then open the headset with the Bluetooth feature will automatically connect back to the phone, but also more convenient.</span></p>
<p><span>5. Intelligent compatibility: support all with mobile phone with Bluetooth, tablet, notebook, sing it, QQ music, movies, etc, all mobile phone.</span></p>
<p><strong>Details</strong></p>
<p>1. Drive: 15 millimeters2. Impedance: 32 ohm3. bluetooth version: Bluetooth v4.1 + EDR4. Bluetooth band use: 2.4 GHz5. Energy level: second class6. Power output: 30 MW7. Bluetooth distance: 10 meters barrier8. Frequency response: 20-20000 Hz9. Operating Voltage Range: 3.0 Volts -4.2 Volts10. Mitou sensitivity: -42 dB11. With A2DP / AVRCP high quality stereo voice transmission and remote control protocol12. Powerful Noise De-Rumor Circuit (Active Noise Reduction)13. Switch between Chinese and English (the boot does not connect Bluetooth state, press the switch 2 times, hear the switch tone successfully)14. Charging time about 1 hour (Power indicator charging: Red light, Full power: red light and off (blue light).)15. Product size: 2 cm length.Width 1.7 centimeters.High 4.5 centimeters16. Product net weight is about 5 grams17. Talk time about 4-5 hours (with charger box)18: talk time is about 1.2 hours (use alone):19. Music time about 2-3 hours (with charger box)20. Music time about 1 hour (use alone)21. Standby time is about 100 hours22. Shipping time is about 60 minutes23. Battery capacity of 60 mA24. Power charge: DC5V power supply [round hole interface] (USB mouse for computer port, mobile phone charger, car charger)25. Compatible phone: Compatible with Andrews, Apple, Microsoft, Saipan system with 99% of Bluetooth mobile phone</p>",,,taxable,,1,100,1,Headphones and Earphones,1678.88,1499,"https://www.reddoko.com/uploads/37500/1561716271.28.jpg,https://www.reddoko.com/uploads/37501/1561716271.30.jpg"
simple,S4F-16,66fit Yoga Block,1,1,visible,This is product description,"<div>
<p>The 66fit Yoga/Pilates Block is highly beneficial for your Yoga and Pilates practice to help you extend your reach and stretch your body further.</p>
<p><strong>Features</strong></p>
<ul>
<li>Material: Firm EVA Foam</li>
<li>Size: 30cm x 20cm x 5cm</li>
<li>Colour: Blue</li>
</ul>
<p><strong>Description</strong></p>
<p>A safer and lighter alternative to the traditional wooden block, the blocks can be placed under your hands, feet or buttocks to provide support and help you maintain correct alignment and posture.</p>
<p>Made from a firm durable EVA foam preventing it from distorting under body weight or damaging your floors. It is also lightweight and portable which makes it easy to store or take with you.</p>
</div>",,,taxable,,1,100,1,Fitness Accessories,1678.88,1499,"https://www.reddoko.com/uploads/15034/1520410197.1680355858.jpg,https://www.reddoko.com/uploads/15035/1520410197.915332352.jpg,https://www.reddoko.com/uploads/15036/1520410197.2655744897.jpg,https://www.reddoko.com/uploads/15037/1520410197.6737996810.jpg,https://www.reddoko.com/uploads/15038/1520410197.7596314931.jpg"
simple,S4F-17,66fit Arm and Leg Folding Pedal Exerciser,1,1,visible,This is product description,"<div>
<p>The lightweight steel framed 66fit Arm and Leg Folding Pedal Exerciser is ideal for rehabilitation and general exercise at home or in the office.</p>
<p><strong>Features</strong></p>
<ul>
<li>Material: Steel</li>
</ul>
<ul>
<li>Colour: Chrome Finish</li>
</ul>
<ul>
<li>Durable/Heavy Duty</li>
</ul>
<ul>
<li>Non-slip rubber floor grips</li>
</ul>
<p>&nbsp;</p>
<p><strong>Description</strong></p>
<p>Using a pedal exerciser is an ideal way to help keep active following an injury or surgery, helping to restore muscle strength, co-ordination and improve circulation to the lower and upper body.</p>
<p>The resistance from the pedals can be adjusted to increase or decrease the effort required, folds for storage and pedals come complete with toe-straps.</p>
<p>Easy to assemble and folds for storage, pedals come complete with toe-straps.</p>
</div>",,,taxable,,1,100,1,Fitness Accessories,6718.880000000001,5999,"https://www.reddoko.com/uploads/15039/1520410197.8131652418.jpg,https://www.reddoko.com/uploads/15040/1520410197.7157454495.jpg,https://www.reddoko.com/uploads/15041/1520410197.2691820133.jpg,https://www.reddoko.com/uploads/15042/1520410197.6123239221.jpg,https://www.reddoko.com/uploads/15043/1520410197.1492148861.jpg"
simple,S4F-18,66fit Elite Stabilized Wrist Support ,1,1,visible,This is product description,"<div>
<p>The 66fit Elite Stabilized Wrist Support has been designed with daily, recreational and sports activities in mind and is available in Either Left or Right Hand.</p>
<p><strong>Features</strong></p>
<ul>
<li>Material: Nylon/Neoprene</li>
</ul>
<ul>
<li>One Size Fits All</li>
</ul>
<ul>
<li>Unisex</li>
</ul>
<ul>
<li>Fitting instructions included.</li>
</ul>
<p>&nbsp;</p>
<p><strong>Description</strong></p>
<p>Incorporates a metal stay that is adjustable and runs from the palm of the hand to the top of the wrist providing support and protection. The metal splint provides protection and support to the palm of the hand and wrist by partially immobilising and maintaining it in a neutral position, but without limiting the movement to the rest of the hand. It is excellent for everyday use, manual work activities and sports. It is extremely comfortable to wear, adjustable and incorporates the 66fit Elite Air Flow material to ensure maximum user comfort and support.</p>
<p>Before purchasing any type of 66fit elite support we recommend that you consult your GP or therapist to diagnose your condition.</p>
</div>",,,taxable,,1,100,1,Fitness Accessories,6158.880000000001,5499,"https://www.reddoko.com/uploads/15044/1520410197.6698216283.jpg,https://www.reddoko.com/uploads/15045/1520410197.7298101191.jpg,https://www.reddoko.com/uploads/15046/1520410197.7018467271.jpg"
simple,S4A-9,Drools Premium Dry Dog Food for Medium Breed Puppy 3 Kg,1,1,visible,This is product description,"<div>
<p><strong>Helps support growth of medium breed puppy</strong></p>
<ul>
<li>Chicken is our # 1 ingredient</li>
<li>100% nutrition, 0% fillers</li>
<li>100% Organic Minerals</li>
</ul>
</div>
<div>Recommended For : Medium Breed Puppies 1-12 Months</div>
<div>
<p>Chicken (&gt;30%),Whole Dried Eggs, Animal Fats, Fish Oil, Corn Oil, Soya Refined Oil, Lecitin, Corn, Rice, Wheat, Corn Gluten Meal, MonoCalcium Phosphate (MCP), Calcium Carbonate and Salt. Vitamins, Organic Minerals Amino Acids, Essential Fatty Acids &amp; Others(Glucosamine, Antioxidants Etc.)</p>
</div>
<div>
<ul>
<li>Protein (Min) - 29%</li>
<li>Crude Fat (Min) - 18%</li>
<li>Crude fibre (Max) - 2.50%</li>
<li>Moisture (Max) - 10%</li>
<li>Total Ash (Min) - 6.50%</li>
</ul>
</div>
<div>
<div>
<div>
<table>
<thead>
<tr>
<th>BODY WEIGHT</th>
<th>6-11 WEEKS</th>
<th>3-4 MONTHS</th>
<th>5-7 MONTHS</th>
<th>8-12 MONTHS</th>
</tr>
</thead>
<tbody>
<tr>
<td>1KG</td>
<td>95GMS</td>
<td>90GMS</td>
<td>60GMS</td>
<td>30GMS</td>
</tr>
<tr>
<td>2KG</td>
<td>155GMS</td>
<td>145GMS</td>
<td>95GMS</td>
<td>50GMS</td>
</tr>
<tr>
<td>5KG</td>
<td>285GMS</td>
<td>265GMS</td>
<td>170GMS</td>
<td>90GMS</td>
</tr>
<tr>
<td>10KG</td>
<td>455GMS</td>
<td>425GMS</td>
<td>270GMS</td>
<td>145GMS</td>
</tr>
<tr>
<td>15KG</td>
<td>595GMS</td>
<td>555GMS</td>
<td>355GMS</td>
<td>190GMS</td>
</tr>
<tr>
<td>20KG</td>
<td>720GMS</td>
<td>675GMS</td>
<td>435GMS</td>
<td>230GMS</td>
</tr>
<tr>
<td>25KG</td>
<td>840GMS</td>
<td>780GMS</td>
<td>505GMS</td>
<td>270GMS</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
</div>
<div>
<p>The feeding guidelines mentioned are starting point, and your puppy might need more food depending upon age, activity, and climatic conditions. In order to reach an optimal body condition, you might need to adjust your puppy food intake.</p>
<p>This represents the total recommended volume of food per day. You should divide the total recommended feeding amount by the number of times you feed your puppy per day to get the actual portion size per feeding.</p>
</div>
</div>
</div>",,,taxable,,1,100,1,Pet Food,1601.6000000000001,1430,https://www.reddoko.com/uploads/12417/1516596091.1.jpg
simple,S4A-10,Drools Premium Dry Dog Food for Medium Breed Puppy 12 Kg,1,1,visible,This is product description,"<div>
<p><strong>Helps support growth of medium breed puppy</strong></p>
<ul>
<li>Chicken is our # 1 ingredient</li>
<li>100% nutrition, 0% fillers</li>
<li>100% Organic Minerals</li>
</ul>
</div>
<div>Recommended For : Medium Breed Puppies 1-12 Months</div>
<div>
<p>Chicken (&gt;30%),Whole Dried Eggs, Animal Fats, Fish Oil, Corn Oil, Soya Refined Oil, Lecitin, Corn, Rice, Wheat, Corn Gluten Meal, MonoCalcium Phosphate (MCP), Calcium Carbonate and Salt. Vitamins, Organic Minerals Amino Acids, Essential Fatty Acids &amp; Others(Glucosamine, Antioxidants Etc.)</p>
</div>
<div>
<ul>
<li>Protein (Min) - 29%</li>
<li>Crude Fat (Min) - 18%</li>
<li>Crude fibre (Max) - 2.50%</li>
<li>Moisture (Max) - 10%</li>
<li>Total Ash (Min) - 6.50%</li>
</ul>
</div>
<div>
<div>
<div>
<table>
<thead>
<tr>
<th>BODY WEIGHT</th>
<th>6-11 WEEKS</th>
<th>3-4 MONTHS</th>
<th>5-7 MONTHS</th>
<th>8-12 MONTHS</th>
</tr>
</thead>
<tbody>
<tr>
<td>1KG</td>
<td>95GMS</td>
<td>90GMS</td>
<td>60GMS</td>
<td>30GMS</td>
</tr>
<tr>
<td>2KG</td>
<td>155GMS</td>
<td>145GMS</td>
<td>95GMS</td>
<td>50GMS</td>
</tr>
<tr>
<td>5KG</td>
<td>285GMS</td>
<td>265GMS</td>
<td>170GMS</td>
<td>90GMS</td>
</tr>
<tr>
<td>10KG</td>
<td>455GMS</td>
<td>425GMS</td>
<td>270GMS</td>
<td>145GMS</td>
</tr>
<tr>
<td>15KG</td>
<td>595GMS</td>
<td>555GMS</td>
<td>355GMS</td>
<td>190GMS</td>
</tr>
<tr>
<td>20KG</td>
<td>720GMS</td>
<td>675GMS</td>
<td>435GMS</td>
<td>230GMS</td>
</tr>
<tr>
<td>25KG</td>
<td>840GMS</td>
<td>780GMS</td>
<td>505GMS</td>
<td>270GMS</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
</div>
<div>
<p>The feeding guidelines mentioned are starting point, and your puppy might need more food depending upon age, activity, and climatic conditions. In order to reach an optimal body condition, you might need to adjust your puppy food intake.</p>
<p>This represents the total recommended volume of food per day. You should divide the total recommended feeding amount by the number of times you feed your puppy per day to get the actual portion size per feeding.</p>
</div>
</div>
</div>",,,taxable,,1,100,1,Pet Food,6020.000000000001,5375,https://www.reddoko.com/uploads/12417/1516596091.1.jpg
simple,S4A-12,Drools Daily Nutrition Dry Dog Food for Puppy With Chicken and Egg 1.2 Kg,1,1,visible,This is product description,"<div>
<p><strong>Nutritional support for optimum growth of puppies of all breeds.</strong></p>
<ul>
<li>Chicken is our # 1 ingredient</li>
<li>100% nutrition, 0% fillers</li>
<li>100% Organic Minerals</li>
</ul>
</div>
<div>Recommended For : Puppies of all breeds up to 24 months of age</div>
<div>
<p>Chicken, Whole Dried Eggs, Corn, Rice, Wheat, Corn Gluten Meal, Fish oil, Soya Refined, Corn oil , Lecithin, Essential Amino Acid, Minerals, Vitamins, Salt and Antioxidants</p>
</div>
<div>
<ul>
<li>Protein (Min) - 26%</li>
<li>Fat (Min) - 12%</li>
<li>Crude fibre (Max) - 2.50%</li>
<li>Moisture (Max) - 10%</li>
</ul>
</div>
<div>
<div>
<div>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
<thead>
<tr>
<th scope=""col"">
<p><strong>EXPECTED ADULT BODY WT.(KG)</strong></p>
</th>
<th colspan=""2"" scope=""col"">
<p><strong>2-4 MONTH</strong></p>
</th>
<th colspan=""2"" scope=""col"">
<p><strong>4-6 MONTHS</strong></p>
</th>
<th colspan=""2"" scope=""col"">
<p><strong>6-8 MONTHS</strong></p>
</th>
<th colspan=""2"" scope=""col"">
<p><strong>8-12 MONTHS</strong></p>
</th>
<th colspan=""2"" scope=""col"">
<p><strong>1-2 YEARS</strong></p>
</th>
</tr>
</thead>
<tbody>
<tr>
<td>&nbsp;</td>
<td>
<p><strong>Gms/day</strong></p>
</td>
<td>
<p><strong>Cups/day</strong></p>
</td>
<td>
<p><strong>Gms/day</strong></p>
</td>
<td>
<p><strong>Cups/day</strong></p>
</td>
<td>
<p><strong>Gms/day</strong></p>
</td>
<td>
<p><strong>Cups/day</strong></p>
</td>
<td>
<p><strong>Gms/day</strong></p>
</td>
<td>
<p><strong>Cups/day</strong></p>
</td>
<td>
<p><strong>Gms/day</strong></p>
</td>
<td>
<p><strong>Cups/day</strong></p>
</td>
</tr>
<tr>
<td>
<p><strong>SMALL BREEDS (BELOW 10 KG</strong></p>
</td>
<td>
<p><strong>50-100 g</strong></p>
</td>
<td>
<p><strong> - 1</strong></p>
</td>
<td>
<p><strong>100 250 g</strong></p>
</td>
<td>
<p><strong>1 2 </strong></p>
</td>
<td>
<p><strong>110 250 g</strong></p>
</td>
<td>
<p><strong>1 - 2 </strong></p>
</td>
<td>
<p><strong>130 -280 g</strong></p>
</td>
<td>
<p><strong>1 - 3</strong></p>
</td>
<td>
<p><strong>100 200 g</strong></p>
</td>
<td>
<p><strong>1 2 </strong></p>
</td>
</tr>
<tr>
<td>
<p><strong>MEDIUM BREEDS ( 11-25 KG)</strong></p>
</td>
<td>
<p><strong>130-360 g</strong></p>
</td>
<td>
<p><strong>1 - 4</strong></p>
</td>
<td>
<p><strong>220 400 g</strong></p>
</td>
<td>
<p><strong>2 - 4 </strong></p>
</td>
<td>
<p><strong>250 380 g</strong></p>
</td>
<td>
<p><strong>2 - 4 </strong></p>
</td>
<td>
<p><strong>220 -360 g</strong></p>
</td>
<td>
<p><strong>2 - 4</strong></p>
</td>
<td>
<p><strong>160 260 g</strong></p>
</td>
<td>
<p><strong>1 - 3</strong></p>
</td>
</tr>
<tr>
<td>
<p><strong>LARGE BREEDS ( 26-45 KG)</strong></p>
</td>
<td>
<p><strong>220 450 g</strong></p>
</td>
<td>
<p><strong>2 - 5</strong></p>
</td>
<td>
<p><strong>360 600 g</strong></p>
</td>
<td>
<p><strong>4 6 </strong></p>
</td>
<td>
<p><strong>440 650 g</strong></p>
</td>
<td>
<p><strong>5 7 </strong></p>
</td>
<td>
<p><strong>400 -690 g</strong></p>
</td>
<td>
<p><strong>4 - 7 </strong></p>
</td>
<td>
<p><strong>330 580 g</strong></p>
</td>
<td>
<p><strong>3 - 6 </strong></p>
</td>
</tr>
<tr>
<td>
<p><strong>LARGE BREEDS ( 46 KG ABOVE)</strong></p>
</td>
<td>
<p><strong>280 640 g</strong></p>
</td>
<td>
<p><strong>3-7</strong></p>
</td>
<td>
<p><strong>600 800 g</strong></p>
</td>
<td>
<p><strong>6 - 9</strong></p>
</td>
<td>
<p><strong>700 900 g</strong></p>
</td>
<td>
<p><strong>7 - 10</strong></p>
</td>
<td>
<p><strong>750 950 g</strong></p>
</td>
<td>
<p><strong>8 - 10 </strong></p>
</td>
<td>
<p><strong>600 900 g</strong></p>
</td>
<td>
<p><strong>6 - 10</strong></p>
</td>
</tr>
</tbody>
</table>
</div>
<div>
<p>The feeding guidelines mentioned are starting point, and your puppy might need more food depending upon age, activity, and climatic conditions. In order to reach an optimal body condition, you might need to adjust your puppy food intake.</p>
<p>This represents the total recommended volume of food per day. You should divide the total recommended feeding amount by the number of times you feed your puppy per day to get the actual portion size per feeding.</p>
</div>
</div>
</div>",,,taxable,,1,100,1,Pet Food,644.0000000000001,575,https://www.reddoko.com/uploads/12419/1516596091.01a_Pup_Chicken___Egg.jpg
